,function,run,seed,algo,func_val,pop_size,max_iter,best_iter
217,SumOfDifferentPower,5,260,imprvGA,239.22712229633058,15,10,10
218,SumOfDifferentPower,5,260,PSO,2.9794911530996444,15,10,10
219,SumOfDifferentPower,5,260,BBO,265.0,15,10,10
220,Griewank,1,365,NormGA,-0.5477622008077727,15,10,10
221,Griewank,1,365,imprvGA,-0.6947412899112279,15,10,10
222,Griewank,1,365,PSO,-0.7034642482128822,15,10,10
223,Griewank,1,365,BBO,-0.9764894146916051,15,10,10
224,Griewank,2,642,NormGA,-0.49308442790727836,15,10,10
225,Griewank,2,642,imprvGA,-0.6213547478943349,15,10,10
226,Griewank,2,642,PSO,-0.806936615437299,15,10,10
227,Griewank,2,642,BBO,-0.31656967443651174,15,10,10
228,Griewank,3,968,NormGA,-0.476177148765218,15,10,10
229,Griewank,3,968,imprvGA,-0.8731885787453271,15,10,10
230,Griewank,3,968,PSO,-0.7476451090725351,15,10,10
231,Griewank,3,968,BBO,-0.1617439480784547,15,10,10
232,Griewank,4,872,NormGA,-0.4975930381909641,15,10,10
233,Griewank,4,872,imprvGA,-0.7646542780455448,15,10,10
234,Griewank,4,872,PSO,-0.9445228567518218,15,10,10
235,Griewank,4,872,BBO,-0.01922631646087805,15,10,10
236,Griewank,5,260,NormGA,-0.913171001454268,15,10,10
237,Griewank,5,260,imprvGA,-0.21637827903732992,15,10,10
238,Griewank,5,260,PSO,-0.399801665677612,15,10,10
239,Griewank,5,260,BBO,0.07446845641356836,15,10,10
240,Michalewicz,1,365,NormGA,-1.672590929700279,15,10,10
241,Michalewicz,1,365,imprvGA,-1.672590929700279,15,10,10
242,Michalewicz,1,365,PSO,-1.672590929700279,15,10,10
243,Michalewicz,1,365,BBO,-1.672590929700279,15,10,10
244,Michalewicz,2,642,NormGA,-0.8876590484149867,15,10,10
245,Michalewicz,2,642,imprvGA,-1.4262858414214692,15,10,10
246,Michalewicz,2,642,PSO,-0.9846509461215465,15,10,10
247,Michalewicz,2,642,BBO,-1.2057428570211672,15,10,10
248,Michalewicz,3,968,NormGA,-0.5760580608578838,15,10,10
249,Michalewicz,3,968,imprvGA,-1.0944832102308097,15,10,10
250,Michalewicz,3,968,PSO,-1.6839816205027862,15,10,10
251,Michalewicz,3,968,BBO,-0.5430175113302073,15,10,10
