,function,run,seed,algo,func_val,pop_size,max_iter,best_iter
232,Griewank,4,630,NormGA,0.14046060319323347,40,20,20
233,Griewank,4,630,imprvGA,0.06306675573865522,40,20,20
234,Griewank,4,630,PSO,0.11182319423437931,40,20,20
235,Griewank,4,630,BBO,0.12001171915444828,40,20,20
236,Griewank,5,315,NormGA,0.08947108947806055,40,20,20
237,Griewank,5,315,imprvGA,0.2708973325681156,40,20,20
238,Griewank,5,315,PSO,0.16602160663507148,40,20,20
239,Griewank,5,315,BBO,0.5013735017949011,40,20,20
240,Michalewicz,1,906,NormGA,-5.978234775487653,40,20,20
241,Michalewicz,1,906,imprvGA,-5.489988797222006,40,20,20
242,Michalewicz,1,906,PSO,-2.2218583639044405,40,20,20
243,Michalewicz,1,906,BBO,-5.294292535646435,40,20,20
244,Michalewicz,2,279,NormGA,-6.998266529426592,40,20,20
245,Michalewicz,2,279,imprvGA,-6.062374454875992,40,20,20
246,Michalewicz,2,279,PSO,-3.3433321378933183,40,20,20
247,Michalewicz,2,279,BBO,-5.60454902670536,40,20,20
248,Michalewicz,3,477,NormGA,-6.099858926102117,40,20,20
249,Michalewicz,3,477,imprvGA,-5.281892040742945,40,20,20
250,Michalewicz,3,477,PSO,-2.736054622579279,40,20,20
251,Michalewicz,3,477,BBO,-5.720821421252071,40,20,20
252,Michalewicz,4,630,NormGA,-6.662957804710559,40,20,20
253,Michalewicz,4,630,imprvGA,-5.067309253735458,40,20,20
254,Michalewicz,4,630,PSO,-2.99548395962011,40,20,20
255,Michalewicz,4,630,BBO,-4.012636755771623,40,20,20
256,Michalewicz,5,315,NormGA,-6.30729602178708,40,20,20
257,Michalewicz,5,315,imprvGA,-6.480436625068951,40,20,20
258,Michalewicz,5,315,PSO,-2.803824922786158,40,20,20
259,Michalewicz,5,315,BBO,-5.608101724051941,40,20,20
260,Rastrigin,1,906,NormGA,629.7527109211916,40,20,20
261,Rastrigin,1,906,imprvGA,802.960125013343,40,20,20
262,Rastrigin,1,906,PSO,773.4996339992776,40,20,20
